Column1,Column2,,CTDT_charge.Tr1221,CTDT_secondarystruct.Tr1221,CTDT_solventaccess.Tr1331,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_polarizability.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,PAAC_Xc1.C,CTDD_hydrophobicity_ZIMJ680101.2.residue25
AKN58371_DJX307TBZ_Avian_2009.25,A,DJX307TBZ,0.166371681,0.237168142,0.219469027,0.191150442,0.168141593,0.153982301,0.237168142,0.284955752,13.18520964,27.38515901
AHL24587_ESU025FOS_Avian_2013.952778,A,ESU025FOS,0.166371681,0.249557522,0.215929204,0.191150442,0.178761062,0.150442478,0.237168142,0.283185841,14.69977073,27.38515901
BBG92095_JGR464GMJ_Suidae_1982,P,JGR464GMJ,0.180530973,0.240707965,0.22300885,0.198230088,0.168141593,0.16460177,0.240707965,0.284955752,13.19078334,25.795053
ASB30836_BHI882BVL_Canidae_2011,D,BHI882BVL,0.180851064,0.269503546,0.223404255,0.20035461,0.163120567,0.175531915,0.260638298,0.283687943,13.13471893,25.66371681
AEX30515_NPS021OCG_Equidae_2010.311111,E,NPS021OCG,0.176678445,0.256183746,0.224381625,0.206713781,0.164310954,0.160777385,0.243816254,0.28975265,13.13030084,27.68959436
ACH95671_ZVA445GAI_Suidae_2005.955556,P,ZVA445GAI,0.179078014,0.260638298,0.221631206,0.19858156,0.159574468,0.154255319,0.25,0.281914894,13.9173818,27.25663717
AEM60113_KOI765MSE_Equidae_1979,E,KOI765MSE,0.179396092,0.255772647,0.218472469,0.202486679,0.163410302,0.158081705,0.243339254,0.285968028,13.11375751,27.30496454
AEM60147_ATB639FJH_Equidae_1971,E,ATB639FJH,0.180851064,0.257092199,0.218085106,0.20212766,0.175531915,0.157801418,0.244680851,0.283687943,13.11095445,20.7079646
AQY18183_XXF760JTT_Avian_2015.791667,A,XXF760JTT,0.168439716,0.24822695,0.216312057,0.196808511,0.173758865,0.156028369,0.242907801,0.285460993,13.14162792,22.47787611
ADD64189_IZG839LLG_Avian_2007.966667,A,IZG839LLG,0.166071429,0.25,0.1875,0.192857143,0.153571429,0.133928571,0.244642857,0.285714286,11.66125327,18.89483066
ADD64200_CKR857VIS_Avian_2006.833333,A,CKR857VIS,0.166071429,0.255357143,0.185714286,0.189285714,0.157142857,0.132142857,0.2375,0.296428571,11.67553249,19.42959002
ADD64185_DFU657JLR_Avian_2007.777778,A,DFU657JLR,0.166071429,0.253571429,0.185714286,0.192857143,0.157142857,0.133928571,0.2375,0.298214286,11.67975783,20.32085561
ACI40912_XQF898ANR_Avian_2004.602778,A,XQF898ANR,0.165186501,0.261101243,0.184724689,0.195381883,0.158081705,0.127886323,0.234458259,0.307282416,12.45613791,22.87234043
ABI84483_CPT499MWS_Avian_1980.816667,A,CPT499MWS,0.165186501,0.255772647,0.177619893,0.195381883,0.159857904,0.124333925,0.225577265,0.296625222,12.48179856,19.32624113
ADU17579_YXL708HHN_Avian_2006.569444,A,YXL708HHN,0.1669627,0.25044405,0.184724689,0.198934281,0.158081705,0.124333925,0.230905861,0.303730018,12.41599621,25.35460993
ACR58596_ROP641XBN_Avian_2005,A,ROP641XBN,0.161634103,0.257548845,0.175843694,0.190053286,0.156305506,0.120781528,0.229129663,0.296625222,12.46849674,20.21276596
ADD64195_WEQ866FRH_Avian_2005,A,WEQ866FRH,0.166071429,0.258928571,0.183928571,0.192857143,0.157142857,0.128571429,0.2375,0.294642857,11.68068321,20.32085561
AGF69153_OQA467MUU_Avian_2011.85,A,OQA467MUU,0.167587477,0.250460405,0.182320442,0.182320442,0.152854512,0.132596685,0.243093923,0.296500921,10.10763083,22.24264706
AKV57648_XVQ821YUK_Avian_2011.247222,A,XVQ821YUK,0.166972477,0.255045872,0.185321101,0.181651376,0.157798165,0.132110092,0.240366972,0.295412844,10.87529511,19.5970696
BAM75584_ZDL704FFH_Avian_2012.772222,A,ZDL704FFH,0.167266187,0.257194245,0.178057554,0.185251799,0.154676259,0.129496403,0.239208633,0.294964029,11.6797098,22.62118492
AFQ60308_QQJ609KEV_Avian_2009.75,A,QQJ609KEV,0.170818505,0.252669039,0.181494662,0.185053381,0.15658363,0.138790036,0.236654804,0.297153025,10.88191931,20.24866785
BAP28732_KFM281OAX_Avian_2014.133333,A,KFM281OAX,0.168207024,0.247689464,0.19038817,0.184842884,0.153419593,0.129390018,0.245841035,0.292051756,10.11141155,23.80073801
AKD00287_BVX002UKI_Avian_2014.675,A,BVX002UKI,0.165186501,0.261101243,0.181172291,0.188277087,0.159857904,0.127886323,0.239786856,0.291296625,12.48315215,22.87234043
ALE20265_NNJ433RSS_Avian_2013.791667,A,NNJ433RSS,0.161634103,0.261101243,0.184724689,0.188277087,0.158081705,0.127886323,0.241563055,0.293072824,12.49859737,20.21276596
ALE20267_CFB365VYS_Avian_2013.788889,A,CFB365VYS,0.165186501,0.257548845,0.18294849,0.188277087,0.159857904,0.126110124,0.239786856,0.296625222,12.47055521,20.21276596
ALP45617_UYQ157KNX_Avian_2012.430556,A,UYQ157KNX,0.165186501,0.257548845,0.184724689,0.186500888,0.161634103,0.127886323,0.241563055,0.291296625,12.467879,20.21276596
ALP45689_LCX968CFT_Avian_2012.422222,A,LCX968CFT,0.165186501,0.257548845,0.18294849,0.188277087,0.158081705,0.127886323,0.241563055,0.291296625,12.46721636,20.21276596
ADE75111_LBE486PZU_Avian_1999.758333,A,LBE486PZU,0.165186501,0.255772647,0.18294849,0.188277087,0.158081705,0.131438721,0.238010657,0.294849023,12.46428847,20.21276596
AHL78157_GHN166OJF_Avian_2005.836111,A,GHN166OJF,0.165186501,0.257548845,0.18294849,0.190053286,0.156305506,0.127886323,0.236234458,0.296625222,12.46309723,20.21276596
APH09423_AFZ326JIU_Avian_2012.794444,A,AFZ326JIU,0.162210339,0.256684492,0.181818182,0.190730838,0.156862745,0.128342246,0.240641711,0.295900178,12.47311204,20.28469751
AHL79143_EUH191KLA_Avian_2007.791667,A,EUH191KLA,0.161634103,0.253996448,0.18294849,0.193605684,0.159857904,0.122557726,0.23268206,0.30017762,12.46512665,20.21276596
AHL79409_TVU357KTK_Avian_2007.841667,A,TVU357KTK,0.161634103,0.257548845,0.184724689,0.193605684,0.159857904,0.126110124,0.236234458,0.298401421,12.46817219,19.32624113
AHL79107_BCB989SIB_Avian_2007.783333,A,BCB989SIB,0.161634103,0.257548845,0.18294849,0.193605684,0.159857904,0.122557726,0.23268206,0.298401421,12.46892743,20.21276596
AHL79348_TTH671HZE_Avian_2007.822222,A,TTH671HZE,0.163410302,0.257548845,0.18294849,0.193605684,0.161634103,0.124333925,0.234458259,0.296625222,12.46035851,20.21276596
AHL78133_UBQ898JGC_Avian_2005.836111,A,UBQ898JGC,0.161634103,0.257548845,0.181172291,0.193605684,0.159857904,0.122557726,0.23268206,0.298401421,12.47265337,20.21276596
AHL77834_ODZ914LFP_Avian_2002.877778,A,ODZ914LFP,0.161634103,0.257548845,0.181172291,0.190053286,0.159857904,0.122557726,0.23268206,0.294849023,12.47435593,20.21276596
ARX95046_EZK357LHA_Avian_2005.736111,A,EZK357LHA,0.161634103,0.259325044,0.175843694,0.190053286,0.161634103,0.120781528,0.230905861,0.293072824,12.46848822,20.21276596
AHL77762_JZF863DEQ_Avian_2002.8,A,JZF863DEQ,0.161634103,0.257548845,0.179396092,0.190053286,0.159857904,0.122557726,0.23268206,0.294849023,12.47656404,20.21276596
AHL78038_UIV447GVM_Avian_2003.727778,A,UIV447GVM,0.165186501,0.257548845,0.179396092,0.190053286,0.158081705,0.124333925,0.234458259,0.298401421,12.46151209,22.87234043
ARX94887_DYL861JGP_Avian_2001.816667,A,DYL861JGP,0.161634103,0.253996448,0.179396092,0.190053286,0.159857904,0.124333925,0.236234458,0.294849023,12.47777058,20.21276596
ADE75082_RGY484NSQ_Avian_2001.922222,A,RGY484NSQ,0.165186501,0.261101243,0.181172291,0.188277087,0.161634103,0.126110124,0.238010657,0.293072824,12.4738212,22.87234043
AFQ90542_NOF449KQS_Avian_2009.166667,A,NOF449KQS,0.161634103,0.253996448,0.184724689,0.191829485,0.156305506,0.129662522,0.236234458,0.294849023,12.49830856,22.87234043
ANG09237_PUK198TKF_Avian_2009,A,PUK198TKF,0.165186501,0.257548845,0.179396092,0.191829485,0.158081705,0.126110124,0.234458259,0.298401421,12.47029111,22.87234043
AHY84674_KZV278UYI_Avian_2012.752778,A,KZV278UYI,0.165186501,0.255772647,0.18294849,0.188277087,0.158081705,0.127886323,0.238010657,0.294849023,12.473952,20.21276596
AHL80529_ZTW035NLG_Avian_2009.888889,A,ZTW035NLG,0.165186501,0.257548845,0.181172291,0.191829485,0.158081705,0.129662522,0.241563055,0.294849023,12.46865132,19.32624113
AEA30207_BDT990LNW_Avian_2008.769444,A,BDT990LNW,0.168738899,0.253996448,0.18294849,0.190053286,0.152753108,0.131438721,0.236234458,0.293072824,12.44968567,20.21276596
ALE20245_JNW651JZR_Avian_2014.516667,A,JNW651JZR,0.165186501,0.255772647,0.184724689,0.188277087,0.161634103,0.131438721,0.234458259,0.294849023,12.4591103,20.21276596
ALP45414_MFL114FYX_Avian_2012.455556,A,MFL114FYX,0.168738899,0.259325044,0.18294849,0.188277087,0.158081705,0.131438721,0.241563055,0.294849023,12.45917738,19.32624113
AGB84771_DFD002NIZ_Avian_2011.030556,A,DFD002NIZ,0.165186501,0.257548845,0.18294849,0.188277087,0.158081705,0.127886323,0.238010657,0.294849023,12.47901792,20.21276596
BBC69378_WZA756NDK_Avian_2010.655556,A,WZA756NDK,0.161634103,0.257548845,0.184724689,0.191829485,0.159857904,0.126110124,0.236234458,0.30017762,12.46926079,19.32624113
APC31441_VPA447JBT_Avian_2013.708333,A,VPA447JBT,0.165186501,0.259325044,0.184724689,0.190053286,0.152753108,0.127886323,0.239786856,0.294849023,12.47698126,20.21276596
AEA30196_OAN401YFF_Avian_2008.769444,A,OAN401YFF,0.168738899,0.253996448,0.181172291,0.188277087,0.154529307,0.131438721,0.238010657,0.291296625,12.45225201,20.21276596
ALP45629_ZEG546LHL_Avian_2010.180556,A,ZEG546LHL,0.168738899,0.257548845,0.179396092,0.191829485,0.163410302,0.126110124,0.236234458,0.296625222,12.45819906,20.21276596
ALP45605_LHH078NDO_Avian_2011.838889,A,LHH078NDO,0.168738899,0.259325044,0.179396092,0.191829485,0.158081705,0.129662522,0.238010657,0.298401421,12.46057738,20.21276596
APC31321_KRS377YEG_Avian_2009.972222,A,KRS377YEG,0.165186501,0.257548845,0.181172291,0.186500888,0.159857904,0.129662522,0.243339254,0.293072824,12.47033658,19.32624113
AHL80684_NBN242BCZ_Avian_2010.838889,A,NBN242BCZ,0.165186501,0.257548845,0.181172291,0.191829485,0.158081705,0.127886323,0.238010657,0.296625222,12.46568075,22.87234043
ANG09238_REW601AJY_Avian_2009,A,REW601AJY,0.165186501,0.257548845,0.18294849,0.191829485,0.159857904,0.126110124,0.236234458,0.296625222,12.462039,20.21276596
ALE20251_SDN810ARB_Avian_2014.733333,A,SDN810ARB,0.1669627,0.255772647,0.184724689,0.186500888,0.156305506,0.126110124,0.243339254,0.291296625,12.46254171,20.21276596
ANH56329_NIU882SJW_Avian_2014.480556,A,NIU882SJW,0.174067496,0.261101243,0.184724689,0.190053286,0.165186501,0.142095915,0.245115453,0.293072824,12.42447452,22.34042553
ALP45509_PML042RRV_Avian_2010.172222,A,PML042RRV,0.165186501,0.257548845,0.181172291,0.188277087,0.158081705,0.127886323,0.238010657,0.294849023,12.46675861,20.21276596
AIS23592_QRN813AOU_Avian_2010.041667,A,QRN813AOU,0.165775401,0.258467023,0.180035651,0.188948307,0.158645276,0.128342246,0.23885918,0.295900178,12.45480447,20.28469751
ALP45461_GXJ218QDG_Avian_2012.427778,A,GXJ218QDG,0.165186501,0.261101243,0.181172291,0.186500888,0.159857904,0.126110124,0.239786856,0.293072824,12.47222487,19.32624113
ALP45557_QIW783OQG_Avian_2012.422222,A,QIW783OQG,0.165186501,0.261101243,0.181172291,0.188277087,0.158081705,0.127886323,0.238010657,0.294849023,12.46603742,20.21276596
ARX94039_LLG078UVS_Avian_2012.638889,A,LLG078UVS,0.165186501,0.253996448,0.181172291,0.188277087,0.158081705,0.127886323,0.238010657,0.294849023,12.46787555,20.21276596
AFN66948_TEQ924EMW_Suidae_2011.805556,P,TEQ924EMW,0.165186501,0.259325044,0.18294849,0.186500888,0.158081705,0.129662522,0.238010657,0.293072824,12.47977696,20.21276596
APC32933_WBB130CHN_Avian_2010.7,A,WBB130CHN,0.1669627,0.261101243,0.181172291,0.184724689,0.156305506,0.124333925,0.236234458,0.287744227,12.4907865,22.87234043
AID48316_LXS541XTM_Avian_2011.916667,A,LXS541XTM,0.168738899,0.257548845,0.181172291,0.188277087,0.158081705,0.131438721,0.241563055,0.294849023,12.45202866,20.21276596
AFQ60362_OGT296HPP_Avian_2009.833333,A,OGT296HPP,0.165186501,0.257548845,0.181172291,0.188277087,0.158081705,0.129662522,0.238010657,0.294849023,12.47137754,20.21276596
AFQ60297_LOV909CPQ_Avian_2008.75,A,LOV909CPQ,0.164893617,0.257092199,0.180851064,0.184397163,0.156028369,0.127659574,0.239361702,0.290780142,12.4772978,20.3539823
AHL79705_BMA147ZJR_Avian_2008.875,A,BMA147ZJR,0.165186501,0.257548845,0.184724689,0.190053286,0.163410302,0.124333925,0.23268206,0.301953819,12.46459227,22.87234043
BAP47020_GHS944ZPS_Avian_2014.519444,A,GHS944ZPS,0.165186501,0.255772647,0.18294849,0.188277087,0.165186501,0.120781528,0.234458259,0.30017762,12.474699,22.87234043
ALJ33416_AHQ290PDP_Avian_2013.083333,A,AHQ290PDP,0.165186501,0.259325044,0.18294849,0.184724689,0.159857904,0.127886323,0.239786856,0.293072824,12.44128138,22.87234043
APC32165_XDS385NFL_Avian_2014.555556,A,XDS385NFL,0.165186501,0.253996448,0.184724689,0.188277087,0.159857904,0.126110124,0.236234458,0.296625222,12.48631642,22.87234043
ASK51707_YJH871VCR_Avian_2011.802778,A,YJH871VCR,0.168738899,0.255772647,0.181172291,0.186500888,0.158081705,0.127886323,0.238010657,0.296625222,12.45795432,20.21276596
AGU01959_IOK780IDE_Avian_2009.705556,A,IOK780IDE,0.161634103,0.255772647,0.18294849,0.190053286,0.158081705,0.126110124,0.230905861,0.294849023,12.45837015,19.32624113
BBB39009_BAB623AWX_Avian_2009.666667,A,BAB623AWX,0.165186501,0.255772647,0.18294849,0.190053286,0.158081705,0.129662522,0.234458259,0.294849023,12.4470705,19.32624113
AGU01966_RQU851CQY_Avian_2011.775,A,RQU851CQY,0.165186501,0.255772647,0.18294849,0.188277087,0.159857904,0.129662522,0.236234458,0.293072824,12.45090675,19.32624113
BBC69389_DSE027LDF_Avian_2010.661111,A,DSE027LDF,0.165186501,0.255772647,0.186500888,0.190053286,0.159857904,0.131438721,0.236234458,0.296625222,12.43934598,19.32624113
BBB39113_WTQ582CKO_Avian_2010.658333,A,WTQ582CKO,0.165186501,0.255772647,0.184724689,0.190053286,0.159857904,0.131438721,0.236234458,0.294849023,12.45359254,19.32624113
ALP45785_ZBU024VRR_Avian_2010.172222,A,ZBU024VRR,0.165186501,0.25044405,0.190053286,0.190053286,0.156305506,0.13321492,0.239786856,0.291296625,12.46282052,19.32624113
BBC20463_VHV290MJO_Avian_2011.672222,A,VHV290MJO,0.168738899,0.255772647,0.184724689,0.188277087,0.158081705,0.13321492,0.238010657,0.293072824,12.44435978,18.79432624
AGU01968_RCD063UWD_Avian_2009.705556,A,RCD063UWD,0.165186501,0.253996448,0.184724689,0.191829485,0.158081705,0.131438721,0.234458259,0.294849023,12.45040652,19.32624113
BBB38822_HJG292TLO_Avian_2006.816667,A,HJG292TLO,0.165186501,0.255772647,0.184724689,0.193605684,0.159857904,0.131438721,0.236234458,0.298401421,12.44874074,19.32624113
BBB39146_NYQ961NXI_Avian_2010.658333,A,NYQ961NXI,0.165186501,0.255772647,0.18294849,0.190053286,0.159857904,0.129662522,0.236234458,0.294849023,12.45488137,19.32624113
AGU01956_ZRZ231WIU_Avian_2010.691667,A,ZRZ231WIU,0.165186501,0.255772647,0.190053286,0.186500888,0.161634103,0.131438721,0.230905861,0.293072824,12.48020063,19.32624113
AID48286_PQT585FJL_Avian_2013.666667,A,PQT585FJL,0.165186501,0.255772647,0.186500888,0.195381883,0.159857904,0.126110124,0.23268206,0.301953819,12.44089308,20.21276596
ALP45653_QLE600NGL_Avian_2011.891667,A,QLE600NGL,0.163410302,0.253996448,0.18294849,0.191829485,0.159857904,0.126110124,0.23268206,0.296625222,12.4662426,22.87234043
ALP45389_ANT513NII_Avian_2012.191667,A,ANT513NII,0.165186501,0.255772647,0.184724689,0.190053286,0.159857904,0.127886323,0.236234458,0.294849023,12.46518956,22.87234043
ARG44413_STB271CKI_Avian_2015.311111,A,STB271CKI,0.165186501,0.259325044,0.18294849,0.191829485,0.159857904,0.127886323,0.236234458,0.296625222,12.48557562,22.87234043
ALP45437_PDM847HFX_Avian_2009.705556,A,PDM847HFX,0.165186501,0.261101243,0.184724689,0.188277087,0.161634103,0.131438721,0.238010657,0.291296625,12.46604745,22.87234043
AFQ60264_NJC967LMI_Avian_2007,A,NJC967LMI,0.164893617,0.258865248,0.182624113,0.189716312,0.159574468,0.131205674,0.235815603,0.296099291,12.4692518,19.2920354
ALP45701_PGC957UHW_Avian_2009.261111,A,PGC957UHW,0.168738899,0.253996448,0.186500888,0.190053286,0.161634103,0.136767318,0.234458259,0.298401421,12.46418687,20.21276596
ACV41592_XFT874GUQ_Avian_2004,A,XFT874GUQ,0.168738899,0.252220249,0.186500888,0.190053286,0.159857904,0.129662522,0.239786856,0.296625222,12.45069436,18.79432624
AHZ13560_VUC648LTP_Avian_2004.002778,A,VUC648LTP,0.168738899,0.25044405,0.18294849,0.188277087,0.163410302,0.131438721,0.236234458,0.296625222,12.48037062,20.21276596
ADT64806_HLK229GBJ_Avian_2003,A,HLK229GBJ,0.175843694,0.268206039,0.193605684,0.191829485,0.168738899,0.127886323,0.248667851,0.291296625,12.4121664,15.60283688
AFK75125_IJB280OZO_Avian_2010.608333,A,IJB280OZO,0.151260504,0.258403361,0.201680672,0.205882353,0.172268908,0.117647059,0.228991597,0.31092437,10.94911389,18.86792453
ASJ82042_PFC741AZO_Avian_2016.608333,A,PFC741AZO,0.128133705,0.267409471,0.167130919,0.194986072,0.169916435,0.111420613,0.256267409,0.309192201,9.389690843,17.77777778
AGE09210_JPO261VFU_Avian_2011.011111,A,JPO261VFU,0.165186501,0.261101243,0.190053286,0.193605684,0.161634103,0.127886323,0.245115453,0.296625222,12.45816736,20.21276596
ANJ61524_EHV127BZI_Avian_2013.833333,A,EHV127BZI,0.161634103,0.248667851,0.190053286,0.213143872,0.163410302,0.124333925,0.23268206,0.312611012,12.44372326,20.21276596
AMQ26255_YAQ356CUT_Avian_2008.655556,A,YAQ356CUT,0.137254902,0.274509804,0.162464986,0.182072829,0.151260504,0.117647059,0.246498599,0.296918768,10.123678,17.59776536
AEK70461_MYR157ZLO_Avian_2005.641667,A,MYR157ZLO,0.163602941,0.264705882,0.181985294,0.189338235,0.158088235,0.125,0.244485294,0.292279412,12.45430726,20
AHL82862_YJZ433DQU_Avian_2011.919444,A,YJZ433DQU,0.174664107,0.249520154,0.172744722,0.203454894,0.149712092,0.126679463,0.26487524,0.289827255,11.59122527,29.31034483
AFQ60275_NKW156TGT_Avian_2007.083333,A,NKW156TGT,0.161347518,0.262411348,0.187943262,0.20212766,0.157801418,0.125886525,0.241134752,0.29964539,12.46773375,20.3539823
ADA82123_TUN203KEG_Avian_2006.180556,A,TUN203KEG,0.170515098,0.261101243,0.186500888,0.181172291,0.158081705,0.13321492,0.259325044,0.293072824,12.43936099,22.87234043
AQY18535_SYX774ELV_Avian_2012.972222,A,SYX774ELV,0.172291297,0.259325044,0.184724689,0.188277087,0.158081705,0.13321492,0.255772647,0.298401421,12.41936355,25.17730496
AHL20564_BWG420FPE_Avian_2013.219444,A,BWG420FPE,0.172597865,0.256227758,0.18683274,0.183274021,0.158362989,0.137010676,0.259786477,0.293594306,12.41284101,20.24866785
AHG26585_YHZ094NJX_Avian_2012.583333,A,YHZ094NJX,0.164893617,0.255319149,0.184397163,0.187943262,0.15248227,0.134751773,0.257092199,0.289007092,12.41764107,22.83185841
ATY72717_WSN268TTE_Avian_2016.972222,A,WSN268TTE,0.162257496,0.248677249,0.208112875,0.197530864,0.178130511,0.144620811,0.24691358,0.306878307,12.46256479,19.36619718
ALT66937_ABO850VOD_Avian_2009.019444,A,ABO850VOD,0.157423971,0.252236136,0.196779964,0.184257603,0.143112701,0.153846154,0.248658318,0.302325581,13.2585958,18.57142857
ALT66949_EWO783SXH_Avian_2009.041667,A,EWO783SXH,0.157423971,0.252236136,0.196779964,0.184257603,0.143112701,0.152057245,0.248658318,0.300536673,13.25552353,18.75
ALT67021_GAU959OCZ_Avian_2008.930556,A,GAU959OCZ,0.157423971,0.252236136,0.196779964,0.184257603,0.143112701,0.153846154,0.248658318,0.302325581,13.25524756,18.57142857
ALT67600_NAH757AAQ_Avian_2009.005556,A,NAH757AAQ,0.157423971,0.252236136,0.196779964,0.184257603,0.143112701,0.155635063,0.248658318,0.302325581,13.25553986,18.57142857
ALT67619_HPC117YYC_Avian_2009.038889,A,HPC117YYC,0.157423971,0.252236136,0.202146691,0.182468694,0.139534884,0.153846154,0.248658318,0.302325581,13.25875998,18.57142857
ALT67312_DEJ785WWS_Avian_2009.708333,A,DEJ785WWS,0.157423971,0.24686941,0.202146691,0.182468694,0.141323792,0.153846154,0.250447227,0.298747764,13.25743112,18.57142857
ALT67552_ZHP909YKZ_Avian_2009.058333,A,ZHP909YKZ,0.157423971,0.252236136,0.198568873,0.18783542,0.139534884,0.153846154,0.248658318,0.30411449,13.25741127,18.57142857
ALT67576_EKQ924SBG_Avian_2008.933333,A,EKQ924SBG,0.157423971,0.252236136,0.200357782,0.178890877,0.141323792,0.153846154,0.254025045,0.295169946,13.26845547,18.75
ALT67336_JSX804GPF_Avian_2008.9,A,JSX804GPF,0.157423971,0.252236136,0.198568873,0.182468694,0.141323792,0.153846154,0.250447227,0.298747764,13.25651905,18.57142857
ALT67360_JXF612RAI_Avian_2008.902778,A,JXF612RAI,0.157423971,0.252236136,0.196779964,0.182468694,0.141323792,0.153846154,0.250447227,0.298747764,13.26478516,18.57142857
ALT67528_ZSO253WEV_Avian_2008.686111,A,ZSO253WEV,0.157423971,0.250447227,0.200357782,0.182468694,0.139534884,0.153846154,0.248658318,0.302325581,13.26298291,18.57142857
ADK71137_IOS655MMV_Avian_2008.1,A,IOS655MMV,0.161001789,0.252236136,0.198568873,0.182468694,0.143112701,0.157423971,0.252236136,0.300536673,13.26723067,18.75
ADK71148_OSK382DQF_Avian_2008.177778,A,OSK382DQF,0.163082437,0.250896057,0.200716846,0.186379928,0.143369176,0.163082437,0.252688172,0.302867384,13.23412379,18.42576029
AKM14215_UGO858KEL_Avian_2008.538889,A,UGO858KEL,0.160813309,0.251386322,0.203327172,0.184842884,0.136783734,0.164510166,0.25323475,0.303142329,11.66733001,17.52767528
ACA25329_CUN246USF_Avian_2007,A,CUN246USF,0.16460177,0.251327434,0.201769912,0.180530973,0.150442478,0.152212389,0.251327434,0.299115044,12.44982979,18.3745583
AQS25989_GTB697DDH_Avian_2010.019444,A,GTB697DDH,0.15921288,0.248658318,0.194991055,0.184257603,0.143112701,0.152057245,0.248658318,0.302325581,13.23899265,18.57142857
ACF47475_NRB569RIN_Avian_2007.977778,A,NRB569RIN,0.157423971,0.250447227,0.198568873,0.184257603,0.141323792,0.152057245,0.250447227,0.298747764,13.26356496,18.57142857
ALT67033_SMS571LRM_Avian_2008.988889,A,SMS571LRM,0.157423971,0.250447227,0.198568873,0.184257603,0.141323792,0.153846154,0.250447227,0.298747764,13.25217107,18.57142857
ALT67210_PQY155ZHR_Avian_2009.947222,A,PQY155ZHR,0.157423971,0.252236136,0.198568873,0.18783542,0.143112701,0.153846154,0.248658318,0.302325581,13.24770415,18.57142857
ALT67480_WHT912FMW_Avian_2009.2,A,WHT912FMW,0.155635063,0.250447227,0.196779964,0.184257603,0.141323792,0.152057245,0.250447227,0.298747764,13.24669097,18.57142857
ALT67691_CAR127GXO_Avian_2009.088889,A,CAR127GXO,0.155635063,0.250447227,0.194991055,0.186046512,0.141323792,0.153846154,0.250447227,0.298747764,13.25026549,18.57142857
ALT67288_KLC066VUJ_Avian_2008.891667,A,KLC066VUJ,0.161001789,0.250447227,0.198568873,0.184257603,0.14490161,0.153846154,0.250447227,0.295169946,13.24834783,18.75
ALT67715_VKC817PPT_Avian_2009.063889,A,VKC817PPT,0.157423971,0.250447227,0.194991055,0.184257603,0.141323792,0.152057245,0.24686941,0.298747764,13.25387005,18.57142857
ACX94283_NQM888IET_Avian_2004.333333,A,NQM888IET,0.157423971,0.255813953,0.207513417,0.182468694,0.143112701,0.155635063,0.248658318,0.296958855,13.28408025,18.57142857
ACZ36893_YGP118JJV_Avian_2005,A,YGP118JJV,0.157423971,0.250447227,0.200357782,0.184257603,0.141323792,0.155635063,0.250447227,0.298747764,13.25690607,18.57142857
AGG86912_RHA976UIZ_Avian_2006.083333,A,RHA976UIZ,0.157423971,0.243291592,0.198568873,0.180679785,0.139534884,0.153846154,0.248658318,0.293381038,13.25032204,11.42857143
AAY87433_OOE797NQF_Avian_2001,A,OOE797NQF,0.157423971,0.248658318,0.198568873,0.184257603,0.141323792,0.155635063,0.250447227,0.298747764,13.24630279,18.57142857
AFM09266_IYR602ICS_Avian_2006.380556,A,IYR602ICS,0.164556962,0.251356239,0.197106691,0.182640145,0.141048825,0.157323689,0.251356239,0.294755877,12.44849684,18.41155235
AFM09439_YHW777WNL_Avian_2006.397222,A,YHW777WNL,0.160071942,0.248201439,0.199640288,0.183453237,0.145683453,0.154676259,0.25,0.29676259,13.24004624,18.13285458
ABM21982_QDI748VMO_Avian_2004.666667,A,QDI748VMO,0.153846154,0.245080501,0.198568873,0.186046512,0.139534884,0.152057245,0.241502683,0.300536673,13.24402997,18.57142857
AOS87532_WAI533ZGL_Avian_2004.616667,A,WAI533ZGL,0.157423971,0.248658318,0.198568873,0.184257603,0.139534884,0.155635063,0.252236136,0.300536673,13.24662563,18.57142857
ADP95447_HOG944WHN_Avian_2007.052778,A,HOG944WHN,0.153846154,0.248658318,0.198568873,0.184257603,0.137745975,0.157423971,0.250447227,0.296958855,13.25918374,15
ALT67763_PMZ142ULX_Avian_2007.858333,A,PMZ142ULX,0.15921288,0.248658318,0.198568873,0.18783542,0.141323792,0.157423971,0.250447227,0.296958855,13.24346651,18.57142857
ALT67078_AKO595HLO_Avian_2008.597222,A,AKO595HLO,0.157423971,0.250447227,0.198568873,0.184257603,0.143112701,0.155635063,0.252236136,0.296958855,13.25404157,18.57142857
ALT67126_SDF373OIR_Avian_2008.597222,A,SDF373OIR,0.157423971,0.250447227,0.198568873,0.184257603,0.141323792,0.157423971,0.254025045,0.293381038,13.25319987,18.57142857
ALT67150_SSO621NMN_Avian_2008.597222,A,SSO621NMN,0.157423971,0.248658318,0.198568873,0.184257603,0.143112701,0.157423971,0.252236136,0.296958855,13.25435701,18.57142857
ALT67799_XOZ565YOE_Avian_2010.130556,A,XOZ565YOE,0.157423971,0.250447227,0.194991055,0.184257603,0.141323792,0.153846154,0.250447227,0.298747764,13.25227631,18.57142857
ALT67270_XPH263GWV_Avian_2009.947222,A,XPH263GWV,0.157423971,0.250447227,0.196779964,0.184257603,0.141323792,0.153846154,0.250447227,0.298747764,13.25297245,18.57142857
