AUI42241.1:1-757	AUI42241.1:1-757
ADI79236.1:1-767	ADH96147.2:1-732
ADI79236.1:1-767	ADH96169.1:1-757
ADI79236.1:1-767	ADH96191.1:1-757
ADI79236.1:1-767	ADH96202.1:1-757
ADI79236.1:1-767	ADH96213.1:1-757
ADI79236.1:1-767	ADH96235.1:1-757
ADI79236.1:1-767	ADH96257.1:1-757
ADI79236.1:1-767	ADH96312.2:1-738
ADI79236.1:1-767	ADH96334.2:1-757
ADI79236.1:1-767	ADI88879.1:1-757
ADI79236.1:1-767	ADJ67494.1:1-757
ADI79236.1:1-767	ADK71134.1:1-757
ADI79236.1:1-767	ADK71145.1:1-757
ADI79236.1:1-767	ADK78182.1:1-757
ADI79236.1:1-767	ADK78193.1:1-757
ADI79236.1:1-767	ADK78204.1:1-757
ADI79236.1:1-767	ADL57403.1:1-757
ADI79236.1:1-767	ADL64055.1:1-446
ADI79236.1:1-767	ADL64065.1:1-404
ADI79236.1:1-767	ADM07053.1:1-757
ADI79236.1:1-767	ADM07064.1:1-757
ADI79236.1:1-767	ADM07075.1:1-757
ADI79236.1:1-767	ADM07086.1:1-757
ADI79236.1:1-767	ADM07097.1:1-757
ADI79236.1:1-767	ADM07108.1:1-757
ADI79236.1:1-767	ADO65937.1:1-757
ADI79236.1:1-767	ADO65948.1:1-757
ADI79236.1:1-767	ADP06902.1:1-757
ADI79236.1:1-767	ADP06912.1:1-758
ADI79236.1:1-767	ADP06929.1:1-757
ADI79236.1:1-767	ADP06940.1:1-757
ADI79236.1:1-767	ADP06950.1:1-757
ADI79236.1:1-767	ADP06959.1:1-757
ADI79236.1:1-767	ADP06970.1:1-757
ADI79236.1:1-767	ADP06981.1:1-757
ADI79236.1:1-767	ADP06991.1:1-757
ADI79236.1:1-767	ADP07002.1:1-757
ADI79236.1:1-767	ADP07012.1:1-757
ADI79236.1:1-767	ADP07023.1:1-757
ADI79236.1:1-767	ADP07033.1:1-757
ADI79236.1:1-767	ADP07044.1:1-757
ADI79236.1:1-767	ADP07054.1:1-757
ADI79236.1:1-767	ADP07064.1:1-757
ADI79236.1:1-767	ADP07073.1:1-757
ADI79236.1:1-767	ADP07084.1:1-757
ADI79236.1:1-767	ADP07094.1:1-757
ADI79236.1:1-767	ADP07105.1:1-757
ADI79236.1:1-767	ADP07116.1:1-757
ADI79236.1:1-767	ADP07127.1:1-757
ADI79236.1:1-767	ADP07138.1:1-757
ADI79236.1:1-767	ADP07149.1:1-757
ADI79236.1:1-767	ADP07160.1:1-757
ADI79236.1:1-767	ADP07171.1:1-757
ADI79236.1:1-767	ADP07182.1:1-757
ADI79236.1:1-767	ADP07193.1:1-757
ADI79236.1:1-767	ADP07204.1:1-757
ADI79236.1:1-767	ADP07215.1:1-757
ADI79236.1:1-767	ADP07226.1:1-757
ADI79236.1:1-767	ADP07237.1:1-757
ADI79236.1:1-767	ADP07248.1:1-757
ADI79236.1:1-767	ADP07259.1:1-757
ADI79236.1:1-767	ADP07270.1:1-757
ADI79236.1:1-767	ADP07281.1:1-757
ADI79236.1:1-767	ADP07292.1:1-757
ADI79236.1:1-767	ADP07303.1:1-757
ADI79236.1:1-767	ADP07314.1:1-758
ADI79236.1:1-767	ADP07325.1:1-757
ADI79236.1:1-767	ADP07336.1:1-757
ADI79236.1:1-767	ADP07347.1:1-757
ADI79236.1:1-767	ADP07358.1:1-758
ADI79236.1:1-767	ADP07369.1:1-757
ADI79236.1:1-767	ADP07380.1:1-757
ADI79236.1:1-767	ADP07391.1:1-757
ADI79236.1:1-767	ADP07402.1:1-757
ADI79236.1:1-767	ADP07413.1:1-757
ADI79236.1:1-767	ADP07424.1:1-757
ADI79236.1:1-767	ADP07435.1:1-757
ADI79236.1:1-767	ADP07446.1:1-757
ADI79236.1:1-767	ADP07457.1:1-757
ADI79236.1:1-767	ADP07468.1:1-757
ADI79236.1:1-767	ADP07479.1:1-757
ADI79236.1:1-767	ADP07490.1:1-757
ADI79236.1:1-767	ADP07501.1:1-757
ADI79236.1:1-767	ADP07512.1:1-757
ADI79236.1:1-767	ADP07523.1:1-757
ADI79236.1:1-767	ADP07534.1:1-757
ADI79236.1:1-767	ADP07545.1:1-757
ADI79236.1:1-767	ADP07556.1:1-757
ADI79236.1:1-767	ADP07567.1:1-757
ADI79236.1:1-767	ADP07578.1:1-757
ADI79236.1:1-767	ADP07589.1:1-757
ADI79236.1:1-767	ADP07600.1:1-757
ADI79236.1:1-767	ADP07611.1:1-757
ADI79236.1:1-767	ADP07622.1:1-757
ADI79236.1:1-767	ADP07633.1:1-757
ADI79236.1:1-767	ADP07644.1:1-757
ADI79236.1:1-767	ADP07655.1:1-757
ADI79236.1:1-767	ADP07666.1:1-757
ADI79236.1:1-767	ADP07677.1:1-757
ADI79236.1:1-767	ADP07688.1:1-757
ADI79236.1:1-767	ADP07699.1:1-757
ADI79236.1:1-767	ADP07710.1:1-757
ADI79236.1:1-767	ADP07721.1:1-757
ADI79236.1:1-767	ADP07732.1:1-757
ADI79236.1:1-767	ADP07743.1:1-757
ADI79236.1:1-767	ADP07759.1:1-757
ADI79236.1:1-767	ADP07770.1:1-757
ADI79236.1:1-767	ADP07781.1:1-757
ADI79236.1:1-767	ADP07792.1:1-757
ADI79236.1:1-767	ADP07803.1:1-757
ADI79236.1:1-767	ADP07814.1:1-757
ADI79236.1:1-767	ADP07825.1:1-757
ADI79236.1:1-767	ADP07836.1:1-757
ADI79236.1:1-767	ADP07847.1:1-757
ADI79236.1:1-767	ADP07858.1:1-757
ADI79236.1:1-767	ADP07869.1:1-757
ADI79236.1:1-767	ADP07880.1:1-757
ADI79236.1:1-767	ADP07891.1:1-757
ADI79236.1:1-767	ADP07902.1:1-757
ADI79236.1:1-767	ADP07913.1:1-757
ADI79236.1:1-767	ADP07924.1:1-757
ADI79236.1:1-767	ADP09047.1:1-757
ADI79236.1:1-767	ADP30871.1:1-756
ADI79236.1:1-767	ADP30882.1:1-756
ADI79236.1:1-767	ADP69270.1:1-758
ADI79236.1:1-767	ADP95405.1:1-757
ADI79236.1:1-767	ADP95415.1:1-757
ADI79236.1:1-767	AEF29979.1:1-757
ADI79236.1:1-767	AEF29990.1:1-757
ADI79236.1:1-767	AEN95120.1:1-757
ADI79236.1:1-767	AEO00205.1:1-757
ADI79236.1:1-767	AEO00216.1:1-750
ADI79236.1:1-767	AIY54939.1:1-758
ADI79236.1:1-767	ABS89351.1:1-758
ADI79236.1:1-767	ABS89362.1:1-757
ADI79236.1:1-767	ABS89373.1:1-757
ADI79236.1:1-767	ABS89384.1:1-757
ADI79236.1:1-767	ABS89406.1:1-757
ADI79236.1:1-767	ABS89417.1:1-757
ADI79236.1:1-767	ABS89428.1:1-757
ADI79236.1:1-767	ABS89439.1:1-757
ADI79236.1:1-767	ABS89450.1:1-757
ADI79236.1:1-767	ABS89472.1:1-758
ADI79236.1:1-767	ABS89483.1:1-757
ADI79236.1:1-767	ABS89494.1:1-758
ADI79236.1:1-767	ABS89505.1:1-758
ADI79236.1:1-767	ABS89516.1:1-758
ADI79236.1:1-767	ABS89527.1:1-758
ADI79236.1:1-767	ABV01131.1:1-757
ADI79236.1:1-767	ABV01142.1:1-758
ADI79236.1:1-767	ABV01186.1:1-757
ADI79236.1:1-767	ABV01197.1:1-758
ADI79236.1:1-767	ABV01208.1:1-758
ADI79236.1:1-767	ABV01219.1:1-757
ADI79236.1:1-767	ABV01230.1:1-758
ADI79236.1:1-767	ABV01241.1:1-758
ADI79236.1:1-767	ABV01252.1:1-758
ADI79236.1:1-767	ABV01263.1:1-758
ADI79236.1:1-767	ABV01274.1:1-758
ADI79236.1:1-767	ABV01285.1:1-758
ADI79236.1:1-767	ABV01296.1:1-758
ADI79236.1:1-767	ABV01307.1:1-757
ADI79236.1:1-767	ABX88807.1:1-757
ADI79236.1:1-767	ABX88818.1:1-757
ADI79236.1:1-767	ABX88829.1:1-757
ADI79236.1:1-767	ABX88840.1:1-757
ADI79236.1:1-767	ABX88851.1:1-757
ADI79236.1:1-767	ABX88862.1:1-757
ADI79236.1:1-767	ABX88873.1:1-757
ADI79236.1:1-767	ABY51322.1:1-757
ADI79236.1:1-767	ABY51333.1:1-757
ADI79236.1:1-767	ABY51344.1:1-757
ADI79236.1:1-767	ABY51368.1:1-757
ADI79236.1:1-767	ABY51412.1:1-757
ADI79236.1:1-767	ABY51423.1:1-757
ADI79236.1:1-767	ABY51445.1:1-757
ADI79236.1:1-767	ABY51489.1:1-757
ADI79236.1:1-767	ABY51500.1:1-757
ADI79236.1:1-767	ABY51511.1:1-757
ADI79236.1:1-767	ABY51522.1:1-757
ADI79236.1:1-767	ABY51533.1:1-757
ADI79236.1:1-767	ABY51544.1:1-757
ADI79236.1:1-767	ABY51555.1:1-757
ADI79236.1:1-767	ABY51566.1:1-757
ADI79236.1:1-767	ABY51577.1:1-757
ADI79236.1:1-767	ABY51588.1:1-757
ADI79236.1:1-767	ABY51599.1:1-757
ADI79236.1:1-767	ABY51610.1:1-757
ADI79236.1:1-767	ABY88902.1:1-757
ADI79236.1:1-767	ACA04505.1:1-757
ADI79236.1:1-767	ACA04516.1:1-757
ADI79236.1:1-767	ACA04571.1:1-757
ADI79236.1:1-767	ACA04582.1:1-757
ADI79236.1:1-767	ACA04593.1:1-757
ADI79236.1:1-767	ACA04604.1:1-757
ADI79236.1:1-767	ACA04615.1:1-757
ADI79236.1:1-767	ACA04626.1:1-757
ADI79236.1:1-767	ACA04637.1:1-757
ADI79236.1:1-767	ACA05811.1:1-757
ADI79236.1:1-767	ACA21563.1:1-757
ADI79236.1:1-767	ACA21574.1:1-757
ADI79236.1:1-767	ACA21585.1:1-757
ADI79236.1:1-767	ACA21596.1:1-757
ADI79236.1:1-767	ACA21607.1:1-757
ADI79236.1:1-767	ACA21618.1:1-757
ADI79236.1:1-767	ACA21629.1:1-757
ADI79236.1:1-767	ACA47403.1:1-757
ADI79236.1:1-767	ACA47414.1:1-752
ADI79236.1:1-767	ACA47425.2:1-757
ADI79236.1:1-767	ACA47436.1:1-757
ADI79236.1:1-767	ACA47447.1:1-752
ADI79236.1:1-767	ACA47458.1:1-752
ADI79236.1:1-767	ACA47469.1:1-757
ADI79236.1:1-767	ACA47480.1:1-757
ADI79236.1:1-767	ACA47491.1:1-757
ADI79236.1:1-767	ACA47502.1:1-757
ADI79236.1:1-767	ACA47513.1:1-753
ADI79236.1:1-767	ACA47524.1:1-757
ADI79236.1:1-767	ACA47535.1:1-751
ADI79236.1:1-767	ACA47546.1:1-755
ADI79236.1:1-767	ACA47557.1:1-757
ADI79236.1:1-767	ACA47568.1:1-740
ADI79236.1:1-767	ACA47579.1:1-734
ADI79236.1:1-767	ACA47590.1:1-757
ADI79236.1:1-767	ACA47601.1:1-757
ADI79236.1:1-767	ACA47612.1:1-757
ADI79236.1:1-767	ACA47623.1:1-757
ADI79236.1:1-767	ACA47634.1:1-756
ADI79236.1:1-767	ACA47645.1:1-752
ADI79236.1:1-767	ACA47656.1:1-752
ADI79236.1:1-767	ACA47667.1:1-757
ADI79236.1:1-767	ACA47678.1:1-752
ADI79236.1:1-767	ACA47689.1:1-755
ADI79236.1:1-767	ACA47700.1:1-752
ADI79236.1:1-767	ACA47711.1:1-757
ADI79236.1:1-767	ACA47722.1:1-755
ADI79236.1:1-767	ACA47733.1:1-757
ADI79236.1:1-767	ACA47744.1:1-757
ADI79236.1:1-767	ACA47755.1:1-757
ADI79236.1:1-767	ACA47766.1:1-757
ADI79236.1:1-767	ACA47777.1:1-757
ADI79236.1:1-767	ACA47788.1:1-757
ADI79236.1:1-767	ACA47799.1:1-731
ADI79236.1:1-767	ACA47810.1:1-757
ADI79236.1:1-767	ACA47821.1:1-757
ADI79236.1:1-767	ACA47832.1:1-755
ADI79236.1:1-767	ACA47843.1:1-757
ADI79236.1:1-767	ACA47854.1:1-757
ADI79236.1:1-767	ACA47865.1:1-757
ADI79236.1:1-767	ACA47876.1:1-757
ADI79236.1:1-767	ACA47887.1:1-757
ADI79236.1:1-767	ACA47898.1:1-757
ADI79236.1:1-767	ACA47909.1:1-757
ADI79236.1:1-767	ACA47920.1:1-753
ADI79236.1:1-767	ACA47931.1:1-757
ADI79236.1:1-767	ACA47942.1:1-757
ADI79236.1:1-767	ACA47953.1:1-757
ADI79236.1:1-767	ACA47964.1:1-757
ADI79236.1:1-767	ACA47975.1:1-757
ADI79236.1:1-767	ACA47986.1:1-757
ADI79236.1:1-767	ACA47997.1:1-757
ADI79236.1:1-767	ACA48008.1:1-757
ADI79236.1:1-767	ACA48019.1:1-757
ADI79236.1:1-767	ACA48030.1:1-757
ADI79236.1:1-767	ACA48041.1:1-757
ADI79236.1:1-767	ACA48052.1:1-757
ADI79236.1:1-767	ACA48063.1:1-757
ADI79236.1:1-767	ACA48074.1:1-757
ADI79236.1:1-767	ACA48085.1:1-757
ADI79236.1:1-767	ACA48096.1:1-757
ADI79236.1:1-767	ACA48107.1:1-757
ADI79236.1:1-767	ACA48118.1:1-757
ADI79236.1:1-767	ACA48129.1:1-757
ADI79236.1:1-767	ACA48140.1:1-757
ADI79236.1:1-767	ACA48151.1:1-757
ADI79236.1:1-767	ACA48162.1:1-757
ADI79236.1:1-767	ACA48173.1:1-757
ADI79236.1:1-767	ACA48184.1:1-757
ADI79236.1:1-767	ACA48195.1:1-757
ADI79236.1:1-767	ACB21164.2:1-757
ADI79236.1:1-767	ACB70468.1:1-749
ADI79236.1:1-767	ACB70479.1:1-757
ADI79236.1:1-767	ACB70490.1:1-757
ADI79236.1:1-767	ACB70501.1:1-757
ADI79236.1:1-767	ACB70512.1:1-722
ADI79236.1:1-767	ACB70523.1:1-757
ADI79236.1:1-767	ACB70534.1:1-757
ADI79236.1:1-767	ACB70545.1:1-757
ADI79236.1:1-767	ACB70556.1:1-757
ADI79236.1:1-767	ACB70567.1:1-757
ADI79236.1:1-767	ACB70578.1:1-679
ADI79236.1:1-767	ACB70589.1:1-757
ADI79236.1:1-767	ACB70600.1:1-487
ADI79236.1:1-767	ACB70611.1:1-757
ADI79236.1:1-767	ACB70622.1:1-755
ADI79236.1:1-767	ACB70633.1:1-755
ADI79236.1:1-767	ACB70644.1:1-755
ADI79236.1:1-767	ACB70655.1:1-755
ADI79236.1:1-767	ACB70666.1:1-755
ADI79236.1:1-767	ACB70677.1:1-755
ADI79236.1:1-767	ACB70688.1:1-741
ADI79236.1:1-767	ACB70699.1:1-726
ADI79236.1:1-767	ACB70710.1:1-757
ADI79236.1:1-767	ACB70721.1:1-757
ADI79236.1:1-767	ACB70732.1:1-757
ADI79236.1:1-767	ACB70743.1:1-757
ADI79236.1:1-767	ACB70754.1:1-757
ADI79236.1:1-767	ACB70765.1:1-756
ADI79236.1:1-767	ACB70776.1:1-755
ADI79236.1:1-767	ACB70787.1:1-752
ADI79236.1:1-767	ACB70798.1:1-755
ADI79236.1:1-767	ACB70809.1:1-753
ADI79236.1:1-767	ACB70820.1:1-753
ADI79236.1:1-767	ACC61829.1:1-757
ADI79236.1:1-767	ACC61884.1:1-757
ADI79236.1:1-767	ACC61895.1:1-757
ADI79236.1:1-767	ACC61950.1:1-757
ADI79236.1:1-767	ACC61961.1:1-757
ADI79236.1:1-767	ACC63249.1:1-757
ADI79236.1:1-767	ACC63271.1:1-757
ADI79236.1:1-767	ACC63282.1:1-757
ADI79236.1:1-767	ACC63293.1:1-757
ADI79236.1:1-767	ACC63326.1:1-757
ADI79236.1:1-767	ACC63337.1:1-757
ADI79236.1:1-767	ACC63348.1:1-757
ADI79236.1:1-767	ACC63370.1:1-757
ADI79236.1:1-767	ACD12169.1:1-758
ADI79236.1:1-767	ACD12180.1:1-758
ADI79236.1:1-767	ACD12191.1:1-758
ADI79236.1:1-767	ACD56343.1:1-757
ADI79236.1:1-767	ACD56354.1:1-757
ADI79236.1:1-767	ACD56365.1:1-757
ADI79236.1:1-767	ACD56376.1:1-757
ADI79236.1:1-767	ACD56387.1:1-757
ADI79236.1:1-767	ACD56398.1:1-757
ADI79236.1:1-767	ACD56431.1:1-757
ADI79236.1:1-767	ACD56442.1:1-757
ADI79236.1:1-767	ACD56453.1:1-757
ADI79236.1:1-767	ACD56464.1:1-757
ADI79236.1:1-767	ACD56475.1:1-757
ADI79236.1:1-767	ACD56486.1:1-757
ADI79236.1:1-767	ACD56497.1:1-757
ADI79236.1:1-767	ACD56508.1:1-757
ADI79236.1:1-767	ACD56530.1:1-757
ADI79236.1:1-767	ACD56552.1:1-757
ADI79236.1:1-767	ACD56563.1:1-757
ADI79236.1:1-767	ACD85151.1:1-757
ADI79236.1:1-767	ACE76534.1:1-757
ADI79236.1:1-767	ACE76545.1:1-757
ADI79236.1:1-767	ACE76556.1:1-757
ADI79236.1:1-767	ACE76578.1:1-757
ADI79236.1:1-767	ACE76589.1:1-757
ADI79236.1:1-767	ACE76600.1:1-757
ADI79236.1:1-767	ACE76611.1:1-757
ADI79236.1:1-767	ACE76622.1:1-757
ADI79236.1:1-767	ACE76633.1:1-757
ADI79236.1:1-767	ACE76644.1:1-753
ADI79236.1:1-767	ACE76647.1:1-753
ADI79236.1:1-767	ACE76650.1:1-753
ADI79236.1:1-767	ACE76653.1:1-753
ADI79236.1:1-767	ACE76656.1:1-753
ADI79236.1:1-767	ACE76659.1:1-753
ADI79236.1:1-767	ACE76662.1:1-753
ADI79236.1:1-767	ACE76665.1:1-753
ADI79236.1:1-767	ACE76670.1:1-752
ADI79236.1:1-767	ACE76674.1:1-753
ADI79236.1:1-767	ACE76678.1:1-753
ADI79236.1:1-767	ACE76728.1:1-753
ADI79236.1:1-767	ACE76742.1:1-752
ADI79236.1:1-767	ACE76746.1:1-753
ADI79236.1:1-767	ACE76768.1:1-753
ADI79236.1:1-767	ACE76772.1:1-747
ADI79236.1:1-767	ACE76775.1:1-747
ADI79236.1:1-767	ACE76783.1:1-753
ADI79236.1:1-767	ACE76790.1:1-751
ADI79236.1:1-767	ACE76793.1:1-753
ADI79236.1:1-767	ACE76821.1:1-752
ADI79236.1:1-767	ACE81689.1:1-757
ADI79236.1:1-767	ACE81700.1:1-757
ADI79236.1:1-767	ACE81711.1:1-757
ADI79236.1:1-767	ACE81722.1:1-757
ADI79236.1:1-767	ACE81733.1:1-757
ADI79236.1:1-767	ACE81744.1:1-757
ADI79236.1:1-767	ACF22427.1:1-757
ADI79236.1:1-767	ACF22438.1:1-758
ADI79236.1:1-767	ACF22449.1:1-757
ADI79236.1:1-767	ACF22460.1:1-757
ADI79236.1:1-767	ACF22471.1:1-757
ADI79236.1:1-767	ACF22493.1:1-757
ADI79236.1:1-767	ACF22504.1:1-757
ADI79236.1:1-767	ACF22526.1:1-757
ADI79236.1:1-767	ACF22537.1:1-757
ADI79236.1:1-767	ACF22548.1:1-757
ADI79236.1:1-767	ACF22559.1:1-757
ADI79236.1:1-767	ACF22570.1:1-757
ADI79236.1:1-767	ACF22581.1:1-757
ADI79236.1:1-767	ACF22603.1:1-757
ADI79236.1:1-767	ACF22625.1:1-757
ADI79236.1:1-767	ACF22636.1:1-757
ADI79236.1:1-767	ACF47395.1:1-757
ADI79236.1:1-767	ACF47406.1:1-757
ADI79236.1:1-767	ACF47417.1:1-757
ADI79236.1:1-767	ACF47428.1:1-757
ADI79236.1:1-767	ACF47439.1:1-757
ADI79236.1:1-767	ACF47450.1:1-757
ADI79236.1:1-767	ACF47461.1:1-757
ADI79236.1:1-767	ACF47472.1:1-757
ADI79236.1:1-767	ACF47483.1:1-757
ADI79236.1:1-767	ACF47494.1:1-757
ADI79236.1:1-767	ACF47505.1:1-757
ADI79236.1:1-767	ACF47516.1:1-757
ADI79236.1:1-767	ACF47527.1:1-757
ADI79236.1:1-767	ACF47538.1:1-757
ADI79236.1:1-767	ACF47549.1:1-757
ADI79236.1:1-767	ACF47560.1:1-757
ADI79236.1:1-767	ACF48839.1:1-753
ADI79236.1:1-767	ACF48844.1:1-746
ADI79236.1:1-767	ACF48848.1:1-753
ADI79236.1:1-767	ACF48867.1:1-754
ADI79236.1:1-767	ACF48899.1:1-745
ADI79236.1:1-767	ACF48910.1:1-751
ADI79236.1:1-767	ACF48914.1:1-752
ADI79236.1:1-767	ACF48927.1:1-748
ADI79236.1:1-767	ACF48942.1:1-648
ADI79236.1:1-767	ACF48945.1:1-752
ADI79236.1:1-767	ACF48961.1:1-750
ADI79236.1:1-767	ACF48980.1:1-754
ADI79236.1:1-767	ACF48989.1:1-751
ADI79236.1:1-767	ACF74209.1:1-757
ADI79236.1:1-767	ACF74220.1:1-757
ADI79236.1:1-767	ACF74230.1:1-757
ADI79236.1:1-767	ACF74240.1:1-757
ADI79236.1:1-767	ACF74250.1:1-757
ADI79236.1:1-767	ACF74259.1:1-757
ADI79236.1:1-767	ACF76187.1:1-757
ADI79236.1:1-767	ACF76198.1:1-757
ADI79236.1:1-767	ACF76209.1:1-757
ADI79236.1:1-767	ACF76220.1:1-757
ADI79236.1:1-767	ACF76231.1:1-757
ADI79236.1:1-767	ACF76242.1:1-757
ADI79236.1:1-767	ACF76253.1:1-757
ADI79236.1:1-767	ACF76264.1:1-757
ADI79236.1:1-767	ACF76286.1:1-757
ADI79236.1:1-767	ACF76297.1:1-757
ADI79236.1:1-767	ACF76308.1:1-757
ADI79236.1:1-767	ACF76319.1:1-757
ADI79236.1:1-767	ACF76341.1:1-757
ADI79236.1:1-767	ACF76352.1:1-757
ADI79236.1:1-767	ACF76396.1:1-757
ADI79236.1:1-767	ACF76418.1:1-757
ADI79236.1:1-767	ACF76429.1:1-757
ADI79236.1:1-767	ACF76440.1:1-757
ADI79236.1:1-767	ACF76462.1:1-757
ADI79236.1:1-767	ACH85374.1:1-757
ADI79236.1:1-767	ACH85385.1:1-757
ADI79236.1:1-767	ACH85396.1:1-757
ADI79236.1:1-767	ACH85407.1:1-757
ADI79236.1:1-767	ACH85418.1:1-757
ADI79236.1:1-767	ACH85429.1:1-757
ADI79236.1:1-767	ACH85440.1:1-757
ADI79236.1:1-767	ACH85451.1:1-757
ADI79236.1:1-767	ACH85462.1:1-757
ADI79236.1:1-767	ACH85473.1:1-757
ADI79236.1:1-767	ACH85484.1:1-757
ADI79236.1:1-767	ACH85495.1:1-757
ADI79236.1:1-767	ACH85506.1:1-757
ADI79236.1:1-767	ACH85517.1:1-757
ADI79236.1:1-767	ACH85539.1:1-752
ADI79236.1:1-767	ACH88807.1:1-753
ADI79236.1:1-767	ACH88857.1:1-757
ADI79236.1:1-767	ACH88868.1:1-757
ADI79236.1:1-767	ACH88879.1:1-757
ADI79236.1:1-767	ACH88890.1:1-757
ADI79236.1:1-767	ACH88901.1:1-757
ADI79236.1:1-767	ACI16672.1:1-757
ADI79236.1:1-767	ACI16683.1:1-757
ADI79236.1:1-767	ACI16694.1:1-757
ADI79236.1:1-767	ACI16705.1:1-757
ADI79236.1:1-767	ACI16716.1:1-757
ADI79236.1:1-767	ACI16727.1:1-757
ADI79236.1:1-767	ACI16749.1:1-757
ADI79236.1:1-767	ACI16760.1:1-757
ADI79236.1:1-767	ACI16771.1:1-757
ADI79236.1:1-767	ACI22209.1:1-757
ADI79236.1:1-767	ACI22231.1:1-757
ADI79236.1:1-767	ACI22242.1:1-757
ADI79236.1:1-767	ACI22253.1:1-757
ADI79236.1:1-767	ACI22319.1:1-757
ADI79236.1:1-767	ACI22330.1:1-757
ADI79236.1:1-767	ACI22341.1:1-757
ADI79236.1:1-767	ACI62843.1:1-757
ADI79236.1:1-767	ACI89464.1:1-753
ADI79236.1:1-767	ACI89469.1:1-753
ADI79236.1:1-767	ACI89474.1:1-753
ADI79236.1:1-767	ACI89479.1:1-752
ADI79236.1:1-767	ACI89487.1:1-752
ADI79236.1:1-767	ACI89495.1:1-753
ADI79236.1:1-767	ACI89502.1:1-753
ADI79236.1:1-767	ACI89506.1:1-752
ADI79236.1:1-767	ACI89510.1:1-752
ADI79236.1:1-767	ACI89520.1:1-753
ADI79236.1:1-767	ACI89529.1:1-753
ADI79236.1:1-767	ACI89557.1:1-753
ADI79236.1:1-767	ACI89579.1:1-752
ADI79236.1:1-767	ACI89583.1:1-753
ADI79236.1:1-767	ACI89586.1:1-752
ADI79236.1:1-767	ACI89589.1:1-753
ADI79236.1:1-767	ACI89604.1:1-752
ADI79236.1:1-767	ACI89614.1:1-752
ADI79236.1:1-767	ACI89638.1:1-753
ADI79236.1:1-767	ACI89648.1:1-752
ADI79236.1:1-767	ACI89653.1:1-752
ADI79236.1:1-767	ACI89657.1:1-752
ADI79236.1:1-767	ACI89662.1:1-752
ADI79236.1:1-767	ACI89665.1:1-752
ADI79236.1:1-767	ACI89669.1:1-753
ADI79236.1:1-767	ACI89673.1:1-753
ADI79236.1:1-767	ACI89719.1:1-752
ADI79236.1:1-767	ACI90133.1:1-757
ADI79236.1:1-767	ACI90144.1:1-757
ADI79236.1:1-767	ACI90155.1:1-757
ADI79236.1:1-767	ACI90166.1:1-757
ADI79236.1:1-767	ACI90177.1:1-757
ADI79236.1:1-767	ACJ03930.1:1-758
ADI79236.1:1-767	ACJ03941.1:1-758
ADI79236.1:1-767	ACJ03952.1:1-758
ADI79236.1:1-767	ACJ04571.1:1-757
ADI79236.1:1-767	ACJ04582.1:1-757
ADI79236.1:1-767	ACJ04595.1:1-757
ADI79236.1:1-767	ACJ04606.1:1-757
ADI79236.1:1-767	ACJ09837.1:1-757
ADI79236.1:1-767	ACJ09870.1:1-757
ADI79236.1:1-767	ACJ09881.1:1-757
ADI79236.1:1-767	ACJ09903.1:1-757
ADI79236.1:1-767	ACJ09914.1:1-757
ADI79236.1:1-767	ACJ09947.1:1-757
ADI79236.1:1-767	ACJ09958.1:1-757
ADI79236.1:1-767	ACJ09969.1:1-757
ADI79236.1:1-767	ACJ09980.1:1-757
ADI79236.1:1-767	ACJ09991.1:1-757
ADI79236.1:1-767	ACJ10024.1:1-757
ADI79236.1:1-767	ACJ10035.1:1-757
ADI79236.1:1-767	ACJ14848.1:1-757
ADI79236.1:1-767	ACJ14859.1:1-757
ADI79236.1:1-767	ACJ14870.1:1-757
ADI79236.1:1-767	ACJ14881.1:1-757
ADI79236.1:1-767	ACJ14892.1:1-757
ADI79236.1:1-767	ACJ14903.1:1-757
ADI79236.1:1-767	ACJ14914.1:1-757
ADI79236.1:1-767	ACJ14925.1:1-757
ADI79236.1:1-767	ACJ14936.1:1-757
ADI79236.1:1-767	ACJ14947.1:1-757
ADI79236.1:1-767	ACJ14958.1:1-757
ADI79236.1:1-767	ACJ14969.1:1-757
ADI79236.1:1-767	ACJ14980.1:1-757
ADI79236.1:1-767	ACJ14991.1:1-757
ADI79236.1:1-767	ACJ15002.1:1-757
ADI79236.1:1-767	ACJ15013.1:1-757
ADI79236.1:1-767	ACJ15024.1:1-757
ADI79236.1:1-767	ACJ15035.1:1-757
ADI79236.1:1-767	ACJ15046.1:1-757
ADI79236.1:1-767	ACJ15057.1:1-757
ADI79236.1:1-767	ACJ15068.1:1-757
ADI79236.1:1-767	ACJ15079.1:1-757
ADI79236.1:1-767	ACJ15090.1:1-757
ADI79236.1:1-767	ACJ15101.1:1-757
ADI79236.1:1-767	ACJ15112.1:1-757
ADI79236.1:1-767	ACJ15123.1:1-757
ADI79236.1:1-767	ACJ15134.1:1-757
ADI79236.1:1-767	ACJ15145.1:1-757
ADI79236.1:1-767	ACJ15166.1:1-757
ADI79236.1:1-767	ACJ15195.1:1-757
ADI79236.1:1-767	ACJ15206.1:1-757
ADI79236.1:1-767	ACJ15237.1:1-757
ADI79236.1:1-767	ACJ15248.1:1-757
ADI79236.1:1-767	ACJ15259.1:1-757
ADI79236.1:1-767	ACJ15270.1:1-757
ADI79236.1:1-767	ACJ26063.1:1-757
ADI79236.1:1-767	ACJ26074.1:1-752
