"","Iteration","Lh","Tree.No","No.Off.Parmeters","No.Off.Zero","Model.string","qAB","qAD","qAE","qAH","qAP","qBA","qBD","qBE","qBH","qBP","qDA","qDB","qDE","qDH","qDP","qEA","qEB","qED","qEH","qEP","qHA","qHB","qHD","qHE","qHP","qPA","qPB","qPD","qPE","qPH","Root.P.A.","Root.P.B.","Root.P.D.","Root.P.E.","Root.P.H.","Root.P.P.","RecNode.P.A.","RecNode.P.B.","RecNode.P.D.","RecNode.P.E.","RecNode.P.H.","RecNode.P.P."
"384",777000,-263.853708,1,2,10,"Z Z Z 0 0 0 0 Z 0 0 0 0 0 Z 0 0 Z 0 Z Z 0 0 0 0 1 0 0 Z Z 0 	0.000000	0.000000	0.000000	2.647249	2.647249	2.647249	2.647249	0.000000	2.647249	2.647249	2.647249	2.647249	2.647249	0.000000	2.647249	2.647249	0.000000	2.647249	0.000000	0.000000	2.647249	2.647249	2.647249	2.647249	42.067831	2.647249	2.647249	0.000000	0.000000	2.647249	0.166651	0.166661	0.166674	0.166698	0.166659	0.166656	0.166651	0.166661	0.166674	0.166698	0.166659	0.166656	
778000	-269.029615	1	2	9	Z Z Z 0 0 0 0 1 0 0 Z 0 0 Z 1 0 Z 0 0 Z 0 0 0 0 1 0 0 Z Z 0 ",0,0,0,2.309698,2.309698,2.309698,2.309698,31.009738,2.309698,2.309698,0,2.309698,2.309698,0,31.009738,2.309698,0,2.309698,2.309698,0,2.309698,2.309698,2.309698,2.309698,31.009738,2.309698,2.309698,0,0,2.309698,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"385",779000,-268.539947,1,2,11,"Z Z Z 1 1 1 Z 0 1 1 Z 1 1 Z Z 1 0 1 1 Z 1 Z 1 1 0 1 Z 1 Z 1 	0.000000	0.000000	0.000000	3.723627	3.723627	3.723627	0.000000	34.154512	3.723627	3.723627	0.000000	3.723627	3.723627	0.000000	0.000000	3.723627	34.154512	3.723627	3.723627	0.000000	3.723627	0.000000	3.723627	3.723627	34.154512	3.723627	0.000000	3.723627	0.000000	3.723627	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
780000	-264.550699	1	2	12	Z Z Z 0 0 Z Z Z 0 0 0 1 1 Z 0 0 Z 0 Z 0 0 0 0 0 1 0 Z Z Z 0 ",0,0,0,2.446403,2.446403,0,0,0,2.446403,2.446403,2.446403,33.241548,33.241548,0,2.446403,2.446403,0,2.446403,0,2.446403,2.446403,2.446403,2.446403,2.446403,33.241548,2.446403,0,0,0,2.446403,0.166666,0.166666,0.166667,0.166668,0.166666,0.166666,0.166666,0.166666,0.166667,0.166668,0.166666,0.166666
"386",781000,-263.00674,1,2,13,"Z Z Z 0 0 Z Z Z 0 0 0 0 1 Z 0 0 0 0 Z 0 Z 0 0 Z 1 0 Z Z Z 0 	0.000000	0.000000	0.000000	3.926178	3.926178	0.000000	0.000000	0.000000	3.926178	3.926178	3.926178	3.926178	43.080657	0.000000	3.926178	3.926178	3.926178	3.926178	0.000000	3.926178	0.000000	3.926178	3.926178	0.000000	43.080657	3.926178	0.000000	0.000000	0.000000	3.926178	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
782000	-259.634555	1	2	13	Z Z Z 0 0 Z 0 0 0 Z 0 0 0 Z 0 0 Z 0 Z Z 0 0 0 Z 1 0 Z Z Z 0 ",0,0,0,3.460631,3.460631,0,3.460631,3.460631,3.460631,0,3.460631,3.460631,3.460631,0,3.460631,3.460631,0,3.460631,0,0,3.460631,3.460631,3.460631,0,51.209042,3.460631,0,0,0,3.460631,0.166638,0.166701,0.166682,0.166697,0.166644,0.166638,0.166638,0.166701,0.166682,0.166697,0.166644,0.166638
"387",783000,-264.355837,1,2,12,"Z Z Z 0 0 Z 0 0 0 0 0 0 0 1 0 0 Z 0 Z Z Z 0 0 Z 1 0 Z Z Z 0 	0.000000	0.000000	0.000000	4.119722	4.119722	0.000000	4.119722	4.119722	4.119722	4.119722	4.119722	4.119722	4.119722	32.690151	4.119722	4.119722	0.000000	4.119722	0.000000	0.000000	0.000000	4.119722	4.119722	0.000000	32.690151	4.119722	0.000000	0.000000	0.000000	4.119722	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
784000	-264.584050	1	2	13	Z Z Z 0 0 0 Z Z 0 0 Z 0 0 1 0 0 Z 0 Z Z 0 0 0 Z 1 0 Z Z Z 0 ",0,0,0,3.527176,3.527176,3.527176,0,0,3.527176,3.527176,0,3.527176,3.527176,26.456683,3.527176,3.527176,0,3.527176,0,0,3.527176,3.527176,3.527176,0,26.456683,3.527176,0,0,0,3.527176,0.166666,0.166666,0.166666,0.166671,0.166666,0.166666,0.166666,0.166666,0.166666,0.166671,0.166666,0.166666
"388",785000,-264.381405,1,2,14,"Z Z Z 0 0 Z Z 0 0 0 Z Z 0 Z Z 0 Z 0 0 0 0 0 0 Z 1 0 Z Z Z 0 	0.000000	0.000000	0.000000	4.643480	4.643480	0.000000	0.000000	4.643480	4.643480	4.643480	0.000000	0.000000	4.643480	0.000000	0.000000	4.643480	0.000000	4.643480	4.643480	4.643480	4.643480	4.643480	4.643480	0.000000	30.787214	4.643480	0.000000	0.000000	0.000000	4.643480	0.166620	0.166645	0.166798	0.166676	0.166641	0.166620	0.166620	0.166645	0.166798	0.166676	0.166641	0.166620	
786000	-259.894670	1	2	15	Z Z Z 1 1 Z 1 1 Z Z Z 0 1 Z Z 1 Z 1 Z 1 1 1 1 Z 0 1 Z Z Z 1 ",0,0,0,4.052571,4.052571,0,4.052571,4.052571,0,0,0,37.787994,4.052571,0,0,4.052571,0,4.052571,0,4.052571,4.052571,4.052571,4.052571,0,37.787994,4.052571,0,0,0,4.052571,0.166407,0.16702,0.16702,0.16664,0.166505,0.166407,0.166407,0.16702,0.16702,0.16664,0.166505,0.166407
"389",787000,-260.048941,1,2,14,"Z Z Z 1 1 Z 1 1 1 1 Z 0 1 Z Z 1 Z 1 Z Z 1 1 1 Z 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	3.658754	3.658754	0.000000	3.658754	3.658754	3.658754	3.658754	0.000000	44.424779	3.658754	0.000000	0.000000	3.658754	0.000000	3.658754	0.000000	0.000000	3.658754	3.658754	3.658754	0.000000	44.424779	3.658754	0.000000	0.000000	0.000000	3.658754	0.166652	0.166675	0.166679	0.166688	0.166655	0.166652	0.166652	0.166675	0.166679	0.166688	0.166655	0.166652	
788000	-263.488014	1	2	10	Z Z Z 1 1 Z 1 1 1 1 1 1 1 Z 1 1 1 1 Z 1 1 1 1 Z 0 1 Z Z Z 1 ",0,0,0,3.371502,3.371502,0,3.371502,3.371502,3.371502,3.371502,3.371502,3.371502,3.371502,0,3.371502,3.371502,3.371502,3.371502,0,3.371502,3.371502,3.371502,3.371502,0,30.0623,3.371502,0,0,0,3.371502,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"390",789000,-263.104478,1,2,12,"Z Z Z 1 1 Z 1 1 1 1 Z 1 1 Z 1 1 Z 1 Z 1 1 1 1 Z 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	3.754248	3.754248	0.000000	3.754248	3.754248	3.754248	3.754248	0.000000	3.754248	3.754248	0.000000	3.754248	3.754248	0.000000	3.754248	0.000000	3.754248	3.754248	3.754248	3.754248	0.000000	29.016063	3.754248	0.000000	0.000000	0.000000	3.754248	0.166666	0.166667	0.166667	0.166667	0.166667	0.166666	0.166666	0.166667	0.166667	0.166667	0.166667	0.166666	
790000	-261.953238	1	2	11	Z Z Z 1 1 1 Z 1 Z Z Z 1 1 1 1 1 1 1 Z 1 1 1 1 1 0 1 Z Z Z 1 ",0,0,0,3.410094,3.410094,3.410094,0,3.410094,0,0,0,3.410094,3.410094,3.410094,3.410094,3.410094,3.410094,3.410094,0,3.410094,3.410094,3.410094,3.410094,3.410094,38.259944,3.410094,0,0,0,3.410094,0.166664,0.16667,0.166668,0.166668,0.166665,0.166664,0.166664,0.16667,0.166668,0.166668,0.166665,0.166664
"391",791000,-263.537353,1,2,13,"Z Z Z 1 1 1 Z 1 Z Z Z 1 1 1 1 1 Z 1 Z Z 1 1 1 1 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	4.689668	4.689668	4.689668	0.000000	4.689668	0.000000	0.000000	0.000000	4.689668	4.689668	4.689668	4.689668	4.689668	0.000000	4.689668	0.000000	0.000000	4.689668	4.689668	4.689668	4.689668	32.098612	4.689668	0.000000	0.000000	0.000000	4.689668	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
792000	-263.126374	1	2	11	Z Z Z 1 1 1 Z 1 1 Z Z 1 1 1 1 1 1 1 1 Z 1 1 1 Z 0 1 Z Z Z 1 ",0,0,0,2.899095,2.899095,2.899095,0,2.899095,2.899095,0,0,2.899095,2.899095,2.899095,2.899095,2.899095,2.899095,2.899095,2.899095,0,2.899095,2.899095,2.899095,0,30.324935,2.899095,0,0,0,2.899095,0.166664,0.166669,0.166669,0.166669,0.166665,0.166664,0.166664,0.166669,0.166669,0.166669,0.166665,0.166664
"392",793000,-261.519174,1,2,15,"Z Z Z 1 1 Z Z 1 Z Z Z 1 1 1 Z 1 1 1 1 Z 1 Z 1 Z 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	5.707709	5.707709	0.000000	0.000000	5.707709	0.000000	0.000000	0.000000	5.707709	5.707709	5.707709	0.000000	5.707709	5.707709	5.707709	5.707709	0.000000	5.707709	0.000000	5.707709	0.000000	58.449102	5.707709	0.000000	0.000000	0.000000	5.707709	0.166366	0.167215	0.166881	0.166765	0.166407	0.166366	0.166366	0.167215	0.166881	0.166765	0.166407	0.166366	
794000	-262.771627	1	2	14	Z Z Z 1 1 1 Z 1 Z Z Z 1 1 Z Z 1 1 1 1 Z 1 Z 1 1 0 1 Z Z Z 1 ",0,0,0,5.218725,5.218725,5.218725,0,5.218725,0,0,0,5.218725,5.218725,0,0,5.218725,5.218725,5.218725,5.218725,0,5.218725,0,5.218725,5.218725,41.258838,5.218725,0,0,0,5.218725,0.166666,0.166667,0.166667,0.166667,0.166667,0.166666,0.166666,0.166667,0.166667,0.166667,0.166667,0.166666
"393",795000,-263.367219,1,2,12,"Z Z Z 1 1 1 1 1 Z Z Z 1 1 1 Z 1 1 1 1 1 1 Z 1 Z 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	5.064345	5.064345	5.064345	5.064345	5.064345	0.000000	0.000000	0.000000	5.064345	5.064345	5.064345	0.000000	5.064345	5.064345	5.064345	5.064345	5.064345	5.064345	0.000000	5.064345	0.000000	40.504594	5.064345	0.000000	0.000000	0.000000	5.064345	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
796000	-266.142917	1	2	10	Z 1 Z 1 1 1 1 1 Z Z 1 1 Z 1 Z 1 1 1 Z 1 1 Z 1 1 0 1 Z Z 1 1 ",0,2.364453,0,2.364453,2.364453,2.364453,2.364453,2.364453,0,0,2.364453,2.364453,0,2.364453,0,2.364453,2.364453,2.364453,0,2.364453,2.364453,0,2.364453,2.364453,33.746456,2.364453,0,0,2.364453,2.364453,0.166667,0.166666,0.166667,0.166667,0.166667,0.166667,0.166667,0.166666,0.166667,0.166667,0.166667,0.166667
"394",797000,-261.705074,1,3,7,"Z 1 Z 2 2 2 1 1 Z 2 Z 1 Z 2 0 1 2 2 2 1 2 1 1 2 0 2 Z Z 1 2 	0.000000	0.694624	0.000000	2.730117	2.730117	2.730117	0.694624	0.694624	0.000000	2.730117	0.000000	0.694624	0.000000	2.730117	52.030329	0.694624	2.730117	2.730117	2.730117	0.694624	2.730117	0.694624	0.694624	2.730117	52.030329	2.730117	0.000000	0.000000	0.694624	2.730117	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
798000	-264.539903	1	3	8	Z Z Z 2 2 2 1 2 1 1 0 0 2 Z Z 2 1 1 2 1 Z 2 2 2 0 1 Z Z 2 1 ",0,0,0,2.25421,2.25421,2.25421,4.203813,2.25421,4.203813,4.203813,44.433362,44.433362,2.25421,0,0,2.25421,4.203813,4.203813,2.25421,4.203813,0,2.25421,2.25421,2.25421,44.433362,4.203813,0,0,2.25421,4.203813,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"395",799000,-264.632142,1,2,12,"Z Z Z 1 1 Z 1 1 Z 1 Z 0 1 Z Z 1 1 1 1 1 1 Z 1 1 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	2.416186	2.416186	0.000000	2.416186	2.416186	0.000000	2.416186	0.000000	28.662986	2.416186	0.000000	0.000000	2.416186	2.416186	2.416186	2.416186	2.416186	2.416186	0.000000	2.416186	2.416186	28.662986	2.416186	0.000000	0.000000	0.000000	2.416186	0.166485	0.166877	0.166908	0.166715	0.166530	0.166485	0.166485	0.166877	0.166908	0.166715	0.166530	0.166485	
800000	-264.065476	1	2	15	Z Z 1 1 1 Z 1 1 Z 1 Z 0 Z Z Z 1 1 1 Z Z 1 Z 1 Z 0 1 Z Z Z 1 ",0,0,2.392595,2.392595,2.392595,0,2.392595,2.392595,0,2.392595,0,45.896982,0,0,0,2.392595,2.392595,2.392595,0,0,2.392595,0,2.392595,0,45.896982,2.392595,0,0,0,2.392595,0.166614,0.166775,0.166787,0.166818,0.16651,0.166496,0.166614,0.166775,0.166787,0.166818,0.16651,0.166496
"396",801000,-262.282317,1,2,14,"Z Z Z 1 1 Z 1 1 Z 1 Z 0 1 Z Z 1 Z 1 1 Z 1 1 1 Z 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	4.004650	4.004650	0.000000	4.004650	4.004650	0.000000	4.004650	0.000000	28.848538	4.004650	0.000000	0.000000	4.004650	0.000000	4.004650	4.004650	0.000000	4.004650	4.004650	4.004650	0.000000	28.848538	4.004650	0.000000	0.000000	0.000000	4.004650	0.166665	0.166668	0.166669	0.166667	0.166666	0.166665	0.166665	0.166668	0.166669	0.166667	0.166666	0.166665	
802000	-264.752090	1	2	13	Z Z Z 1 1 Z 1 1 Z 1 Z 0 1 0 Z 1 1 1 1 Z 1 Z 1 Z 0 1 Z Z Z 1 ",0,0,0,3.839936,3.839936,0,3.839936,3.839936,0,3.839936,0,24.765846,3.839936,24.765846,0,3.839936,3.839936,3.839936,3.839936,0,3.839936,0,3.839936,0,24.765846,3.839936,0,0,0,3.839936,0.166666,0.166667,0.166667,0.166667,0.166666,0.166666,0.166666,0.166667,0.166667,0.166667,0.166666,0.166666
"397",803000,-267.254272,1,2,11,"Z Z Z 1 1 1 Z 1 1 1 Z 0 1 0 1 1 1 1 1 Z Z Z 1 1 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	3.246102	3.246102	3.246102	0.000000	3.246102	3.246102	3.246102	0.000000	25.849212	3.246102	25.849212	3.246102	3.246102	3.246102	3.246102	3.246102	0.000000	0.000000	0.000000	3.246102	3.246102	25.849212	3.246102	0.000000	0.000000	0.000000	3.246102	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
804000	-263.660156	1	2	13	Z Z Z 1 1 1 Z 1 Z Z 1 0 Z 0 1 1 Z 1 1 Z 1 Z 1 1 0 1 Z Z Z 1 ",0,0,0,3.831934,3.831934,3.831934,0,3.831934,0,0,3.831934,26.889128,0,26.889128,3.831934,3.831934,0,3.831934,3.831934,0,3.831934,0,3.831934,3.831934,26.889128,3.831934,0,0,0,3.831934,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"398",805000,-265.055014,1,2,10,"Z 1 Z 1 1 1 1 1 Z 1 1 0 1 1 1 1 Z 1 Z Z 1 Z 1 1 0 1 Z Z Z 1 	0.000000	3.917277	0.000000	3.917277	3.917277	3.917277	3.917277	3.917277	0.000000	3.917277	3.917277	35.043224	3.917277	3.917277	3.917277	3.917277	0.000000	3.917277	0.000000	0.000000	3.917277	0.000000	3.917277	3.917277	35.043224	3.917277	0.000000	0.000000	0.000000	3.917277	0.166667	0.166667	0.166667	0.166667	0.166667	0.166666	0.166667	0.166667	0.166667	0.166667	0.166667	0.166666	
806000	-262.684671	1	2	10	Z Z Z 1 1 1 Z 1 1 1 Z 0 1 1 1 1 Z 1 1 1 1 Z 1 1 0 1 Z Z Z 1 ",0,0,0,3.614359,3.614359,3.614359,0,3.614359,3.614359,3.614359,0,39.889264,3.614359,3.614359,3.614359,3.614359,0,3.614359,3.614359,3.614359,3.614359,0,3.614359,3.614359,39.889264,3.614359,0,0,0,3.614359,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"399",807000,-266.5871,1,2,8,"Z Z Z 1 1 Z 0 1 Z 1 1 0 1 1 Z 1 1 1 1 1 1 1 1 1 0 1 1 Z Z 1 	0.000000	0.000000	0.000000	3.053133	3.053133	0.000000	38.232148	3.053133	0.000000	3.053133	3.053133	38.232148	3.053133	3.053133	0.000000	3.053133	3.053133	3.053133	3.053133	3.053133	3.053133	3.053133	3.053133	3.053133	38.232148	3.053133	3.053133	0.000000	0.000000	3.053133	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
808000	-265.589012	1	2	11	Z Z Z 1 1 Z 0 1 Z 1 Z 0 Z 1 1 1 1 1 1 Z 1 1 Z 1 0 1 1 Z Z 1 ",0,0,0,3.445046,3.445046,0,45.435674,3.445046,0,3.445046,0,45.435674,0,3.445046,3.445046,3.445046,3.445046,3.445046,3.445046,0,3.445046,3.445046,0,3.445046,45.435674,3.445046,3.445046,0,0,3.445046,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"400",809000,-266.485427,1,2,7,"Z Z Z 1 1 1 0 1 1 1 1 0 Z 1 1 1 Z 1 1 1 1 1 1 1 0 1 1 Z Z 1 	0.000000	0.000000	0.000000	2.438257	2.438257	2.438257	40.689723	2.438257	2.438257	2.438257	2.438257	40.689723	0.000000	2.438257	2.438257	2.438257	0.000000	2.438257	2.438257	2.438257	2.438257	2.438257	2.438257	2.438257	40.689723	2.438257	2.438257	0.000000	0.000000	2.438257	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
810000	-265.060869	1	2	11	Z Z Z 1 1 Z 0 1 1 1 Z 0 0 1 Z 1 1 1 Z 1 1 Z 1 1 0 1 Z Z Z 1 ",0,0,0,3.332613,3.332613,0,27.540243,3.332613,3.332613,3.332613,0,27.540243,27.540243,3.332613,0,3.332613,3.332613,3.332613,0,3.332613,3.332613,0,3.332613,3.332613,27.540243,3.332613,0,0,0,3.332613,0.166666,0.166667,0.166667,0.166667,0.166667,0.166666,0.166666,0.166667,0.166667,0.166667,0.166667,0.166666
"401",811000,-264.006138,1,2,11,"Z Z Z 1 1 1 Z 1 Z 1 Z Z 1 1 0 1 1 1 1 Z 1 1 1 1 0 1 Z Z Z 1 	0.000000	0.000000	0.000000	3.887017	3.887017	3.887017	0.000000	3.887017	0.000000	3.887017	0.000000	0.000000	3.887017	3.887017	38.561577	3.887017	3.887017	3.887017	3.887017	0.000000	3.887017	3.887017	3.887017	3.887017	38.561577	3.887017	0.000000	0.000000	0.000000	3.887017	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
812000	-266.926845	1	2	9	Z Z Z 1 1 1 1 1 Z Z 1 1 Z 1 Z 1 1 1 1 1 1 1 1 1 0 1 Z 1 Z 1 ",0,0,0,3.303725,3.303725,3.303725,3.303725,3.303725,0,0,3.303725,3.303725,0,3.303725,0,3.303725,3.303725,3.303725,3.303725,3.303725,3.303725,3.303725,3.303725,3.303725,35.507915,3.303725,0,3.303725,0,3.303725,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"402",813000,-270.765088,1,2,6,"Z 1 1 1 1 Z Z 1 1 1 1 1 0 1 Z 1 1 1 1 1 1 1 1 1 0 1 1 Z Z 1 	0.000000	2.019469	2.019469	2.019469	2.019469	0.000000	0.000000	2.019469	2.019469	2.019469	2.019469	2.019469	46.708609	2.019469	0.000000	2.019469	2.019469	2.019469	2.019469	2.019469	2.019469	2.019469	2.019469	2.019469	46.708609	2.019469	2.019469	0.000000	0.000000	2.019469	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
814000	-268.934403	1	2	9	Z 1 1 1 1 Z Z 1 1 1 1 Z Z 1 0 1 1 1 1 Z 1 1 Z 1 0 1 1 Z Z 1 ",0,2.146943,2.146943,2.146943,2.146943,0,0,2.146943,2.146943,2.146943,2.146943,0,0,2.146943,51.552563,2.146943,2.146943,2.146943,2.146943,0,2.146943,2.146943,0,2.146943,51.552563,2.146943,2.146943,0,0,2.146943,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"403",815000,-274.206713,1,2,5,"Z 1 1 1 1 Z 1 1 1 1 1 1 1 Z 0 1 1 1 1 1 1 1 Z 1 0 1 1 Z 1 1 	0.000000	2.057550	2.057550	2.057550	2.057550	0.000000	2.057550	2.057550	2.057550	2.057550	2.057550	2.057550	2.057550	0.000000	29.262323	2.057550	2.057550	2.057550	2.057550	2.057550	2.057550	2.057550	0.000000	2.057550	29.262323	2.057550	2.057550	0.000000	2.057550	2.057550	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
816000	-264.033733	1	3	8	Z 1 1 2 2 1 2 1 1 Z 2 2 Z 1 2 2 Z 1 2 Z Z 1 Z 2 0 2 1 Z 1 2 ",0,0.591402,0.591402,5.348857,5.348857,0.591402,5.348857,0.591402,0.591402,0,5.348857,5.348857,0,0.591402,5.348857,5.348857,0,0.591402,5.348857,0,0,0.591402,0,5.348857,51.908472,5.348857,0.591402,0,0.591402,5.348857,0.166667,0.166666,0.166667,0.166667,0.166667,0.166667,0.166667,0.166666,0.166667,0.166667,0.166667,0.166667
"404",817000,-260.960498,1,3,8,"1 1 1 2 2 1 Z 2 Z Z 2 2 1 1 2 2 1 1 Z Z 1 Z Z 2 0 2 1 Z 1 2 	0.630791	0.630791	0.630791	3.490338	3.490338	0.630791	0.000000	3.490338	0.000000	0.000000	3.490338	3.490338	0.630791	0.630791	3.490338	3.490338	0.630791	0.630791	0.000000	0.000000	0.630791	0.000000	0.000000	3.490338	41.864334	3.490338	0.630791	0.000000	0.630791	3.490338	0.166656	0.166699	0.166672	0.166664	0.166655	0.166655	0.166656	0.166699	0.166672	0.166664	0.166655	0.166655	
818000	-262.299457	1	3	6	Z 1 1 2 2 1 1 2 2 Z 2 0 1 2 2 2 Z 1 1 1 1 2 Z 2 0 2 1 Z Z 2 ",0,0.527554,0.527554,2.771224,2.771224,0.527554,0.527554,2.771224,2.771224,0,2.771224,39.271827,0.527554,2.771224,2.771224,2.771224,0,0.527554,0.527554,0.527554,0.527554,2.771224,0,2.771224,39.271827,2.771224,0.527554,0,0,2.771224,0.166656,0.166681,0.166678,0.166675,0.166656,0.166654,0.166656,0.166681,0.166678,0.166675,0.166656,0.166654
"405",819000,-260.023904,1,3,10,"Z 1 1 2 2 Z Z 2 2 Z 2 Z 1 2 2 2 2 1 1 Z 1 Z Z Z 0 2 1 Z 1 2 	0.000000	0.586586	0.586586	4.551687	4.551687	0.000000	0.000000	4.551687	4.551687	0.000000	4.551687	0.000000	0.586586	4.551687	4.551687	4.551687	4.551687	0.586586	0.586586	0.000000	0.586586	0.000000	0.000000	0.000000	42.870518	4.551687	0.586586	0.000000	0.586586	4.551687	0.166666	0.166667	0.166666	0.166667	0.166666	0.166666	0.166666	0.166667	0.166666	0.166667	0.166666	0.166666	
820000	-262.973993	1	3	9	Z 1 Z 2 2 Z Z 2 2 1 Z Z 1 2 2 2 2 1 2 1 Z 1 2 2 0 2 1 Z Z 2 ",0,0.846865,0,2.913444,2.913444,0,0,2.913444,2.913444,0.846865,0,0,0.846865,2.913444,2.913444,2.913444,2.913444,0.846865,2.913444,0.846865,0,0.846865,2.913444,2.913444,58.82704,2.913444,0.846865,0,0,2.913444,0.166666,0.166669,0.166666,0.166667,0.166666,0.166666,0.166666,0.166669,0.166666,0.166667,0.166666,0.166666
"406",821000,-265.256144,1,2,10,"Z Z Z 1 1 Z 1 1 Z 1 Z 1 1 1 0 1 1 1 Z Z 1 1 1 1 0 1 1 Z Z 1 	0.000000	0.000000	0.000000	3.202712	3.202712	0.000000	3.202712	3.202712	0.000000	3.202712	0.000000	3.202712	3.202712	3.202712	42.297541	3.202712	3.202712	3.202712	0.000000	0.000000	3.202712	3.202712	3.202712	3.202712	42.297541	3.202712	3.202712	0.000000	0.000000	3.202712	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
822000	-267.529522	1	2	8	Z 1 Z 1 1 1 1 1 Z 1 Z 1 Z 0 0 1 1 1 Z 1 1 1 1 1 0 1 1 Z Z 1 ",0,2.81776,0,2.81776,2.81776,2.81776,2.81776,2.81776,0,2.81776,0,2.81776,0,56.700589,56.700589,2.81776,2.81776,2.81776,0,2.81776,2.81776,2.81776,2.81776,2.81776,56.700589,2.81776,2.81776,0,0,2.81776,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"407",823000,-272.725982,1,2,9,"Z 1 Z 1 1 1 1 1 1 1 Z Z 1 1 0 1 1 Z Z Z 1 1 Z 1 0 1 1 1 Z 1 	0.000000	3.340301	0.000000	3.340301	3.340301	3.340301	3.340301	3.340301	3.340301	3.340301	0.000000	0.000000	3.340301	3.340301	46.423762	3.340301	3.340301	0.000000	0.000000	0.000000	3.340301	3.340301	0.000000	3.340301	46.423762	3.340301	3.340301	3.340301	0.000000	3.340301	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
824000	-265.623097	1	2	9	Z 1 Z 1 1 Z Z 1 1 Z 1 1 1 1 Z 1 1 1 1 1 1 1 Z 1 0 1 1 Z Z 1 ",0,1.788416,0,1.788416,1.788416,0,0,1.788416,1.788416,0,1.788416,1.788416,1.788416,1.788416,0,1.788416,1.788416,1.788416,1.788416,1.788416,1.788416,1.788416,0,1.788416,37.104349,1.788416,1.788416,0,0,1.788416,0.166653,0.166685,0.166666,0.166665,0.166665,0.166665,0.166653,0.166685,0.166666,0.166665,0.166665,0.166665
